p,cor_modifier,lambda,alpha,K_structure,solver,starting_point,tolerance,time_trimmed_mean,f_end
50,0.8,0.2,0.5,line,pcglasso_fortran,I,2.310129700083161e-4,0.005500000000012051,42.107026973300336
50,0.8,0.2,0.5,line,pcglasso_fortran,I,8.11130830789687e-4,0.004000000000019099,42.107026941774286
50,0.8,0.2,0.5,line,pcglasso_fortran,I,0.002848035868435802,0.0034999999999740794,42.10714605345041
50,0.8,0.2,0.5,line,pcglasso_fortran,I,0.010000000000000004,0.002500000000026148,42.107970963708766
50,0.9,0.1,0,hub,pcglasso,C,9.999999999999982e-9,0.37000000000000455,45.13071768648503
50,0.9,0.1,0,hub,pcglasso,C,3.5111917342151263e-8,0.2185000000000059,45.130717686485184
50,0.9,0.1,0,hub,pcglasso,C,1.2328467394420646e-7,0.367999999999995,45.13071768648688
50,0.9,0.1,0,hub,pcglasso,C,4.328761281083054e-7,0.1834999999999809,45.130717686646946
50,0.9,0.1,0,hub,pcglasso,C,1.5199110829529328e-6,0.31349999999997635,45.130717687233926
50,0.9,0.1,0,hub,pcglasso,C,5.336699231206308e-6,0.09850000000000136,45.130717691682605
50,0.9,0.1,0,hub,pcglasso,C,1.873817422860384e-5,0.09799999999998477,45.130717691096706
50,0.9,0.1,0,hub,pcglasso,C,6.579332246575681e-5,0.09650000000002024,45.130717691771736
50,0.9,0.1,0,hub,pcglasso,C,2.310129700083161e-4,0.08899999999999864,45.13071776882883
50,0.9,0.1,0,hub,pcglasso,C,8.11130830789687e-4,0.33549999999999613,45.13071806657837
50,0.9,0.1,0,hub,pcglasso,C,0.002848035868435802,0.08050000000000068,45.13072284153988
50,0.9,0.1,0,hub,pcglasso,C,0.010000000000000004,0.525999999999982,45.13085142715293
50,0.9,0.1,0,hub,pcglasso,I,9.999999999999982e-9,0.26449999999996976,45.13071768648503
50,0.9,0.1,0,hub,pcglasso,I,3.5111917342151263e-8,0.22350000000000136,45.1307176864854
50,0.9,0.1,0,hub,pcglasso,I,1.2328467394420646e-7,0.20400000000003615,45.13071768648878
50,0.9,0.1,0,hub,pcglasso,I,4.328761281083054e-7,0.2435000000000116,45.13071768657751
50,0.9,0.1,0,hub,pcglasso,I,1.5199110829529328e-6,0.16950000000002774,45.130717686916675
50,0.9,0.1,0,hub,pcglasso,I,5.336699231206308e-6,0.09399999999999409,45.13071769254466
50,0.9,0.1,0,hub,pcglasso,I,1.873817422860384e-5,0.1155000000000257,45.13071769254466
50,0.9,0.1,0,hub,pcglasso,I,6.579332246575681e-5,0.12000000000003297,45.1307176944721
50,0.9,0.1,0,hub,pcglasso,I,2.310129700083161e-4,0.10400000000001342,45.13071780434372
50,0.9,0.1,0,hub,pcglasso,I,8.11130830789687e-4,0.09600000000000364,45.13071892609298
50,0.9,0.1,0,hub,pcglasso,I,0.002848035868435802,0.08850000000001046,45.130742239427235
50,0.9,0.1,0,hub,pcglasso,I,0.010000000000000004,0.07200000000000273,45.131768945999674
50,0.9,0.1,0,hub,pcglasso_cpp,C,9.999999999999982e-9,0.028999999999996362,45.130717694709105
50,0.9,0.1,0,hub,pcglasso_cpp,C,3.5111917342151263e-8,0.026999999999986812,45.13071770440418
50,0.9,0.1,0,hub,pcglasso_cpp,C,1.2328467394420646e-7,0.027000000000015234,45.13071777304644
50,0.9,0.1,0,hub,pcglasso_cpp,C,4.328761281083054e-7,0.02400000000000091,45.13071787662489
50,0.9,0.1,0,hub,pcglasso_cpp,C,1.5199110829529328e-6,0.022999999999996135,45.130718618100694
50,0.9,0.1,0,hub,pcglasso_cpp,C,5.336699231206308e-6,0.028500000000008185,45.13071976891972
50,0.9,0.1,0,hub,pcglasso_cpp,C,1.873817422860384e-5,0.03149999999999409,45.130728373858425
50,0.9,0.1,0,hub,pcglasso_cpp,C,6.579332246575681e-5,0.027999999999963165,45.13074237705823
50,0.9,0.1,0,hub,pcglasso_cpp,C,2.310129700083161e-4,0.024499999999989086,45.130857144184056
50,0.9,0.1,0,hub,pcglasso_cpp,C,8.11130830789687e-4,0.022499999999979536,45.131063458432685
50,0.9,0.1,0,hub,pcglasso_cpp,C,0.002848035868435802,0.020499999999969987,45.13161216057982
50,0.9,0.1,0,hub,pcglasso_cpp,C,0.010000000000000004,0.18700000000001182,45.13317941500127
50,0.9,0.1,0,hub,pcglasso_cpp,I,9.999999999999982e-9,0.025500000000022283,45.13071769022374
50,0.9,0.1,0,hub,pcglasso_cpp,I,3.5111917342151263e-8,0.023000000000024556,45.13071770823258
50,0.9,0.1,0,hub,pcglasso_cpp,I,1.2328467394420646e-7,0.022999999999996135,45.130717739388224
50,0.9,0.1,0,hub,pcglasso_cpp,I,4.328761281083054e-7,0.02149999999997476,45.13071781600815
50,0.9,0.1,0,hub,pcglasso_cpp,I,1.5199110829529328e-6,0.020000000000038654,45.13071846264774
50,0.9,0.1,0,hub,pcglasso_cpp,I,5.336699231206308e-6,0.021000000000015007,45.130719589148534
50,0.9,0.1,0,hub,pcglasso_cpp,I,1.873817422860384e-5,0.02400000000002933,45.13072943266677
50,0.9,0.1,0,hub,pcglasso_cpp,I,6.579332246575681e-5,0.02349999999998431,45.13074734110866
50,0.9,0.1,0,hub,pcglasso_cpp,I,2.310129700083161e-4,0.022500000000007958,45.13079387017012
50,0.9,0.1,0,hub,pcglasso_cpp,I,8.11130830789687e-4,0.019500000000022055,45.130916786552135
50,0.9,0.1,0,hub,pcglasso_cpp,I,0.002848035868435802,0.015500000000002956,45.132153753984255
50,0.9,0.1,0,hub,pcglasso_cpp,I,0.010000000000000004,0.014999999999986358,45.134683544172226
50,0.9,0.1,0,hub,pcglasso_fortran,C,9.999999999999982e-9,0.04699999999996862,45.130717696177484
50,0.9,0.1,0,hub,pcglasso_fortran,C,3.5111917342151263e-8,0.043500000000022965,45.13071770763162
50,0.9,0.1,0,hub,pcglasso_fortran,C,1.2328467394420646e-7,0.04749999999998522,45.13071777245939
50,0.9,0.1,0,hub,pcglasso_fortran,C,4.328761281083054e-7,0.20950000000001978,45.13071785753043
50,0.9,0.1,0,hub,pcglasso_fortran,C,1.5199110829529328e-6,0.03650000000001796,45.13071830127304
50,0.9,0.1,0,hub,pcglasso_fortran,C,5.336699231206308e-6,0.03950000000003229,45.13072020494734
50,0.9,0.1,0,hub,pcglasso_fortran,C,1.873817422860384e-5,0.044999999999987494,45.13072625609742
50,0.9,0.1,0,hub,pcglasso_fortran,C,6.579332246575681e-5,0.035499999999984766,45.13074754725727
50,0.9,0.1,0,hub,pcglasso_fortran,C,2.310129700083161e-4,0.02800000000002001,45.1307688571422
50,0.9,0.1,0,hub,pcglasso_fortran,C,8.11130830789687e-4,0.023500000000012733,45.1311329459026
50,0.9,0.1,0,hub,pcglasso_fortran,C,0.002848035868435802,0.015500000000031378,45.1391912653398
50,0.9,0.1,0,hub,pcglasso_fortran,C,0.010000000000000004,0.04549999999997567,45.141718211108376
50,0.9,0.1,0,hub,pcglasso_fortran,I,9.999999999999982e-9,0.04250000000001819,45.130717691210414
50,0.9,0.1,0,hub,pcglasso_fortran,I,3.5111917342151263e-8,0.03899999999998727,45.130717711246184
50,0.9,0.1,0,hub,pcglasso_fortran,I,1.2328467394420646e-7,0.037499999999994316,45.130717728037204
50,0.9,0.1,0,hub,pcglasso_fortran,I,4.328761281083054e-7,0.03550000000001319,45.130717853004235
50,0.9,0.1,0,hub,pcglasso_fortran,I,1.5199110829529328e-6,0.1939999999999884,45.13071829442965
50,0.9,0.1,0,hub,pcglasso_fortran,I,5.336699231206308e-6,0.02549999999996544,45.13072013725692
50,0.9,0.1,0,hub,pcglasso_fortran,I,1.873817422860384e-5,0.02949999999998454,45.130725393043626
50,0.9,0.1,0,hub,pcglasso_fortran,I,6.579332246575681e-5,0.025999999999982037,45.13077269359852
50,0.9,0.1,0,hub,pcglasso_fortran,I,2.310129700083161e-4,0.21399999999997021,45.130819202313
50,0.9,0.1,0,hub,pcglasso_fortran,I,8.11130830789687e-4,0.016999999999995907,45.13138186007169
50,0.9,0.1,0,hub,pcglasso_fortran,I,0.002848035868435802,0.013999999999981583,45.13427585792588
50,0.9,0.1,0,hub,pcglasso_fortran,I,0.010000000000000004,0.015500000000002956,45.13642086129882
50,0.9,0.1,0,line,pcglasso,C,9.999999999999982e-9,0.38949999999996976,25.475030652983214
50,0.9,0.1,0,line,pcglasso,C,3.5111917342151263e-8,0.3649999999999807,25.475030652983293
50,0.9,0.1,0,line,pcglasso,C,1.2328467394420646e-7,0.46999999999999886,25.47503065298438
50,0.9,0.1,0,line,pcglasso,C,4.328761281083054e-7,0.4375,25.475030653005618
50,0.9,0.1,0,line,pcglasso,C,1.5199110829529328e-6,0.3855000000000075,25.475030653000445
50,0.9,0.1,0,line,pcglasso,C,5.336699231206308e-6,0.15100000000003888,25.475030665930184
50,0.9,0.1,0,line,pcglasso,C,1.873817422860384e-5,0.13050000000001205,25.475030686103864
50,0.9,0.1,0,line,pcglasso,C,6.579332246575681e-5,0.11199999999999477,25.475031040590217
50,0.9,0.1,0,line,pcglasso,C,2.310129700083161e-4,0.10249999999999204,25.475033097164125
50,0.9,0.1,0,line,pcglasso,C,8.11130830789687e-4,0.08599999999998431,25.475077382787152
50,0.9,0.1,0,line,pcglasso,C,0.002848035868435802,0.07499999999996021,25.475286954009253
50,0.9,0.1,0,line,pcglasso,C,0.010000000000000004,0.18599999999997863,25.47599771435394
50,0.9,0.1,0,line,pcglasso,I,9.999999999999982e-9,0.5275000000000034,25.475030652983214
50,0.9,0.1,0,line,pcglasso,I,3.5111917342151263e-8,0.37949999999997885,25.475030652983214
50,0.9,0.1,0,line,pcglasso,I,1.2328467394420646e-7,0.3369999999999891,25.475030652984294
50,0.9,0.1,0,line,pcglasso,I,4.328761281083054e-7,0.29349999999999454,25.475030653052514
50,0.9,0.1,0,line,pcglasso,I,1.5199110829529328e-6,0.39099999999999113,25.475030653500674
50,0.9,0.1,0,line,pcglasso,I,5.336699231206308e-6,0.14400000000003388,25.475030669778853
50,0.9,0.1,0,line,pcglasso,I,1.873817422860384e-5,0.12899999999999068,25.47503069607906
50,0.9,0.1,0,line,pcglasso,I,6.579332246575681e-5,0.1115000000000066,25.47503093194765
50,0.9,0.1,0,line,pcglasso,I,2.310129700083161e-4,0.09699999999997999,25.475033923384352
50,0.9,0.1,0,line,pcglasso,I,8.11130830789687e-4,0.08650000000000091,25.475065287223707
50,0.9,0.1,0,line,pcglasso,I,0.002848035868435802,0.07550000000000523,25.475213481772176
50,0.9,0.1,0,line,pcglasso,I,0.010000000000000004,0.0589999999999975,25.476516410582626
50,0.9,0.1,0,line,pcglasso_cpp,C,9.999999999999982e-9,0.08650000000000091,25.475030677711615
50,0.9,0.1,0,line,pcglasso_cpp,C,3.5111917342151263e-8,0.2295000000000016,25.47503074952648
50,0.9,0.1,0,line,pcglasso_cpp,C,1.2328467394420646e-7,0.06800000000001205,25.475031030143057
50,0.9,0.1,0,line,pcglasso_cpp,C,4.328761281083054e-7,0.06649999999996226,25.475031777206965
50,0.9,0.1,0,line,pcglasso_cpp,C,1.5199110829529328e-6,0.06100000000000705,25.475035065205816
50,0.9,0.1,0,line,pcglasso_cpp,C,5.336699231206308e-6,0.0519999999999925,25.475043902196976
50,0.9,0.1,0,line,pcglasso_cpp,C,1.873817422860384e-5,0.046999999999997044,25.475085099899683
50,0.9,0.1,0,line,pcglasso_cpp,C,6.579332246575681e-5,0.04249999999998977,25.475210029598806
50,0.9,0.1,0,line,pcglasso_cpp,C,2.310129700083161e-4,0.039499999999975444,25.475497696899552
50,0.9,0.1,0,line,pcglasso_cpp,C,8.11130830789687e-4,0.03499999999999659,25.476347305080846
50,0.9,0.1,0,line,pcglasso_cpp,C,0.002848035868435802,0.03499999999999659,25.47911568318304
50,0.9,0.1,0,line,pcglasso_cpp,C,0.010000000000000004,0.026999999999986812,25.489982981006456
50,0.9,0.1,0,line,pcglasso_cpp,I,9.999999999999982e-9,0.07699999999999818,25.475030683988898
50,0.9,0.1,0,line,pcglasso_cpp,I,3.5111917342151263e-8,0.20400000000000773,25.475030767471075
50,0.9,0.1,0,line,pcglasso_cpp,I,1.2328467394420646e-7,0.06649999999999068,25.47503097834217
50,0.9,0.1,0,line,pcglasso_cpp,I,4.328761281083054e-7,0.05649999999997135,25.475031866283665
50,0.9,0.1,0,line,pcglasso_cpp,I,1.5199110829529328e-6,0.05299999999999727,25.475035101894477
50,0.9,0.1,0,line,pcglasso_cpp,I,5.336699231206308e-6,0.04400000000001114,25.475047317939918
50,0.9,0.1,0,line,pcglasso_cpp,I,1.873817422860384e-5,0.038000000000010914,25.475093392541922
50,0.9,0.1,0,line,pcglasso_cpp,I,6.579332246575681e-5,0.03300000000001546,25.475205228276543
50,0.9,0.1,0,line,pcglasso_cpp,I,2.310129700083161e-4,0.03099999999997749,25.475668637115696
50,0.9,0.1,0,line,pcglasso_cpp,I,8.11130830789687e-4,0.021500000000003183,25.47702004461357
50,0.9,0.1,0,line,pcglasso_cpp,I,0.002848035868435802,0.017500000000012506,25.480287162026173
50,0.9,0.1,0,line,pcglasso_cpp,I,0.010000000000000004,0.014000000000010004,25.49158604344337
50,0.9,0.1,0,line,pcglasso_fortran,C,9.999999999999982e-9,0.043500000000022965,25.475030672330394
50,0.9,0.1,0,line,pcglasso_fortran,C,3.5111917342151263e-8,0.1570000000000107,25.475030847455585
50,0.9,0.1,0,line,pcglasso_fortran,C,1.2328467394420646e-7,0.03750000000002274,25.475030926813474
50,0.9,0.1,0,line,pcglasso_fortran,C,4.328761281083054e-7,0.03200000000003911,25.475031920647893
50,0.9,0.1,0,line,pcglasso_fortran,C,1.5199110829529328e-6,0.026999999999986812,25.47503399092063
50,0.9,0.1,0,line,pcglasso_fortran,C,5.336699231206308e-6,0.028499999999979764,25.475042183496647
50,0.9,0.1,0,line,pcglasso_fortran,C,1.873817422860384e-5,0.026499999999998636,25.475053143976083
50,0.9,0.1,0,line,pcglasso_fortran,C,6.579332246575681e-5,0.13900000000001,25.47515347121567
50,0.9,0.1,0,line,pcglasso_fortran,C,2.310129700083161e-4,0.02200000000001978,25.475197879065757
50,0.9,0.1,0,line,pcglasso_fortran,C,8.11130830789687e-4,0.01999999999998181,25.47597024810014
50,0.9,0.1,0,line,pcglasso_fortran,C,0.002848035868435802,0.01900000000003388,25.476679505756245
50,0.9,0.1,0,line,pcglasso_fortran,C,0.010000000000000004,0.01700000000002433,25.47855208224245
50,0.9,0.1,0,line,pcglasso_fortran,I,9.999999999999982e-9,0.03450000000000841,25.47503066272037
50,0.9,0.1,0,line,pcglasso_fortran,I,3.5111917342151263e-8,0.026499999999998636,25.475030713558866
50,0.9,0.1,0,line,pcglasso_fortran,I,1.2328467394420646e-7,0.026499999999998636,25.475030903732183
50,0.9,0.1,0,line,pcglasso_fortran,I,4.328761281083054e-7,0.02800000000002001,25.475031537491496
50,0.9,0.1,0,line,pcglasso_fortran,I,1.5199110829529328e-6,0.020000000000010232,25.47503347514057
50,0.9,0.1,0,line,pcglasso_fortran,I,5.336699231206308e-6,0.023999999999972488,25.475036175741746
50,0.9,0.1,0,line,pcglasso_fortran,I,1.873817422860384e-5,0.016999999999995907,25.47505338007521
50,0.9,0.1,0,line,pcglasso_fortran,I,6.579332246575681e-5,0.13450000000000273,25.475068491152403
50,0.9,0.1,0,line,pcglasso_fortran,I,2.310129700083161e-4,0.014999999999986358,25.475226112142487
50,0.9,0.1,0,line,pcglasso_fortran,I,8.11130830789687e-4,0.018999999999977035,25.475335538557076
50,0.9,0.1,0,line,pcglasso_fortran,I,0.002848035868435802,0.014000000000010004,25.475594288715506
50,0.9,0.1,0,line,pcglasso_fortran,I,0.010000000000000004,0.012000000000000455,25.47669869385254
50,0.9,0.1,0.5,hub,pcglasso,C,9.999999999999982e-9,0.20750000000001023,41.87991120335009
50,0.9,0.1,0.5,hub,pcglasso,C,3.5111917342151263e-8,0.18099999999998317,41.879911203350105
50,0.9,0.1,0.5,hub,pcglasso,C,1.2328467394420646e-7,0.35350000000002524,41.87991120335011
50,0.9,0.1,0.5,hub,pcglasso,C,4.328761281083054e-7,0.1910000000000025,41.87991120335023
50,0.9,0.1,0.5,hub,pcglasso,C,1.5199110829529328e-6,0.20349999999999113,41.879911203363825
50,0.9,0.1,0.5,hub,pcglasso,C,5.336699231206308e-6,0.1414999999999793,41.87991120531587
50,0.9,0.1,0.5,hub,pcglasso,C,1.873817422860384e-5,0.08749999999997726,41.879911223994434
50,0.9,0.1,0.5,hub,pcglasso,C,6.579332246575681e-5,0.08300000000002683,41.879911205780104
50,0.9,0.1,0.5,hub,pcglasso,C,2.310129700083161e-4,0.07849999999999113,41.879911205780104
50,0.9,0.1,0.5,hub,pcglasso,C,8.11130830789687e-4,0.07349999999999568,41.879911224782305
50,0.9,0.1,0.5,hub,pcglasso,C,0.002848035868435802,0.06499999999999773,41.87991423830653
50,0.9,0.1,0.5,hub,pcglasso,C,0.010000000000000004,0.5285000000000082,41.87992963913655
50,0.9,0.1,0.5,hub,pcglasso,I,9.999999999999982e-9,0.30349999999998545,41.8799112033501
50,0.9,0.1,0.5,hub,pcglasso,I,3.5111917342151263e-8,0.18700000000001182,41.8799112033501
50,0.9,0.1,0.5,hub,pcglasso,I,1.2328467394420646e-7,0.17300000000000182,41.87991120335009
50,0.9,0.1,0.5,hub,pcglasso,I,4.328761281083054e-7,0.19149999999999068,41.879911203350176
50,0.9,0.1,0.5,hub,pcglasso,I,1.5199110829529328e-6,0.1529999999999916,41.87991120341435
50,0.9,0.1,0.5,hub,pcglasso,I,5.336699231206308e-6,0.08799999999996544,41.879911207997736
50,0.9,0.1,0.5,hub,pcglasso,I,1.873817422860384e-5,0.08699999999998909,41.879911208002866
50,0.9,0.1,0.5,hub,pcglasso,I,6.579332246575681e-5,0.08299999999999841,41.87991120653169
50,0.9,0.1,0.5,hub,pcglasso,I,2.310129700083161e-4,0.07799999999997453,41.879911218946546
50,0.9,0.1,0.5,hub,pcglasso,I,8.11130830789687e-4,0.0805000000000291,41.879911218946546
50,0.9,0.1,0.5,hub,pcglasso,I,0.002848035868435802,0.0689999999999884,41.87991263254956
50,0.9,0.1,0.5,hub,pcglasso,I,0.010000000000000004,0.069500000000005,41.87991870069693
50,0.9,0.1,0.5,hub,pcglasso_cpp,C,9.999999999999982e-9,0.014999999999986358,41.87991120480371
50,0.9,0.1,0.5,hub,pcglasso_cpp,C,3.5111917342151263e-8,0.013500000000021828,41.87991121023252
50,0.9,0.1,0.5,hub,pcglasso_cpp,C,1.2328467394420646e-7,0.019000000000005457,41.87991121023252
50,0.9,0.1,0.5,hub,pcglasso_cpp,C,4.328761281083054e-7,0.01650000000000773,41.87991124003804
50,0.9,0.1,0.5,hub,pcglasso_cpp,C,1.5199110829529328e-6,0.019000000000005457,41.879911399319894
50,0.9,0.1,0.5,hub,pcglasso_cpp,C,5.336699231206308e-6,0.015500000000031378,41.87991225920459
50,0.9,0.1,0.5,hub,pcglasso_cpp,C,1.873817422860384e-5,0.01500000000001478,41.87991225920459
50,0.9,0.1,0.5,hub,pcglasso_cpp,C,6.579332246575681e-5,0.012999999999976808,41.87991713870771
50,0.9,0.1,0.5,hub,pcglasso_cpp,C,2.310129700083161e-4,0.013500000000021828,41.87991713870771
50,0.9,0.1,0.5,hub,pcglasso_cpp,C,8.11130830789687e-4,0.012000000000000455,41.879951587758946
50,0.9,0.1,0.5,hub,pcglasso_cpp,C,0.002848035868435802,0.012000000000000455,41.879951587758946
50,0.9,0.1,0.5,hub,pcglasso_cpp,C,0.010000000000000004,0.08850000000001046,41.879951587758946
50,0.9,0.1,0.5,hub,pcglasso_cpp,I,9.999999999999982e-9,0.019499999999993634,41.87991120554404
50,0.9,0.1,0.5,hub,pcglasso_cpp,I,3.5111917342151263e-8,0.13700000000002888,41.87991120554404
50,0.9,0.1,0.5,hub,pcglasso_cpp,I,1.2328467394420646e-7,0.015499999999974534,41.87991121374297
50,0.9,0.1,0.5,hub,pcglasso_cpp,I,4.328761281083054e-7,0.016999999999995907,41.87991125867445
50,0.9,0.1,0.5,hub,pcglasso_cpp,I,1.5199110829529328e-6,0.019000000000005457,41.87991149802322
50,0.9,0.1,0.5,hub,pcglasso_cpp,I,5.336699231206308e-6,0.018999999999977035,41.87991149802322
50,0.9,0.1,0.5,hub,pcglasso_cpp,I,1.873817422860384e-5,0.016999999999995907,41.879912861712256
50,0.9,0.1,0.5,hub,pcglasso_cpp,I,6.579332246575681e-5,0.016000000000019554,41.87992050852818
50,0.9,0.1,0.5,hub,pcglasso_cpp,I,2.310129700083161e-4,0.014000000000010004,41.87996297276837
50,0.9,0.1,0.5,hub,pcglasso_cpp,I,8.11130830789687e-4,0.014000000000010004,41.87996297276837
50,0.9,0.1,0.5,hub,pcglasso_cpp,I,0.002848035868435802,0.012000000000000455,41.88019320576395
50,0.9,0.1,0.5,hub,pcglasso_cpp,I,0.010000000000000004,0.012499999999988631,41.88138748569951
50,0.9,0.1,0.5,hub,pcglasso_fortran,C,9.999999999999982e-9,0.009000000000014552,41.8799112057656
50,0.9,0.1,0.5,hub,pcglasso_fortran,C,3.5111917342151263e-8,0.1355000000000075,41.8799112057656
50,0.9,0.1,0.5,hub,pcglasso_fortran,C,1.2328467394420646e-7,0.008499999999997954,41.879911212352226
50,0.9,0.1,0.5,hub,pcglasso_fortran,C,4.328761281083054e-7,0.014999999999957936,41.879911259550234
50,0.9,0.1,0.5,hub,pcglasso_fortran,C,1.5199110829529328e-6,0.012499999999988631,41.87991154270295
50,0.9,0.1,0.5,hub,pcglasso_fortran,C,5.336699231206308e-6,0.009500000000002728,41.87991249768392
50,0.9,0.1,0.5,hub,pcglasso_fortran,C,1.873817422860384e-5,0.008000000000009777,41.87991544916718
50,0.9,0.1,0.5,hub,pcglasso_fortran,C,6.579332246575681e-5,0.00899999999998613,41.87991544916718
50,0.9,0.1,0.5,hub,pcglasso_fortran,C,2.310129700083161e-4,0.01300000000000523,41.87993207132966
50,0.9,0.1,0.5,hub,pcglasso_fortran,C,8.11130830789687e-4,0.0069999999999765805,41.88006553402148
50,0.9,0.1,0.5,hub,pcglasso_fortran,C,0.002848035868435802,0.006499999999988404,41.88006553402148
50,0.9,0.1,0.5,hub,pcglasso_fortran,C,0.010000000000000004,0.04349999999999454,41.88001260944487
50,0.9,0.1,0.5,hub,pcglasso_fortran,I,9.999999999999982e-9,0.009000000000014552,41.87991120425143
50,0.9,0.1,0.5,hub,pcglasso_fortran,I,3.5111917342151263e-8,0.008499999999969532,41.879911206827316
50,0.9,0.1,0.5,hub,pcglasso_fortran,I,1.2328467394420646e-7,0.011000000000024102,41.879911224687945
50,0.9,0.1,0.5,hub,pcglasso_fortran,I,4.328761281083054e-7,0.009999999999990905,41.87991133425872
50,0.9,0.1,0.5,hub,pcglasso_fortran,I,1.5199110829529328e-6,0.010500000000007503,41.87991175320183
50,0.9,0.1,0.5,hub,pcglasso_fortran,I,5.336699231206308e-6,0.015000000000043201,41.87991175320183
50,0.9,0.1,0.5,hub,pcglasso_fortran,I,1.873817422860384e-5,0.01650000000000773,41.87991310379423
50,0.9,0.1,0.5,hub,pcglasso_fortran,I,6.579332246575681e-5,0.014999999999986358,41.8799212407244
50,0.9,0.1,0.5,hub,pcglasso_fortran,I,2.310129700083161e-4,0.008000000000009777,41.87997483628086
50,0.9,0.1,0.5,hub,pcglasso_fortran,I,8.11130830789687e-4,0.007000000000005002,41.87997483628086
50,0.9,0.1,0.5,hub,pcglasso_fortran,I,0.002848035868435802,0.006499999999988404,41.88020060374228
50,0.9,0.1,0.5,hub,pcglasso_fortran,I,0.010000000000000004,0.008000000000009777,41.881577334885996
50,0.9,0.1,0.5,line,pcglasso,C,9.999999999999982e-9,0.23150000000001114,38.1826012275394
50,0.9,0.1,0.5,line,pcglasso,C,3.5111917342151263e-8,0.2154999999999916,38.182601227539415
50,0.9,0.1,0.5,line,pcglasso,C,1.2328467394420646e-7,0.2109999999999843,38.18260122753958
